               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 318,            0.026932,            0.018871,          0.00057768,             0.97312,             0.98669,             0.99232,             0.75317,            0.020092,           0.0059279,          0.00011117,           0.0021543,           0.0021543,           0.0021543
                 319,            0.026781,            0.018688,          0.00059242,             0.97889,             0.97986,             0.99253,             0.75605,            0.019983,           0.0059188,          0.00011222,           0.0021295,           0.0021295,           0.0021295
                 320,             0.02702,            0.018547,          0.00061608,             0.97267,              0.9864,             0.99265,             0.75591,             0.01987,           0.0058842,          0.00011428,           0.0021048,           0.0021048,           0.0021048
                 321,            0.026918,            0.018483,          0.00063691,             0.97485,             0.98971,             0.99267,              0.7551,            0.019732,           0.0058369,          0.00011607,             0.00208,             0.00208,             0.00208
                 322,             0.02677,            0.018677,          0.00057513,             0.97517,              0.9916,             0.99263,             0.75484,            0.019676,           0.0058149,           0.0001138,           0.0020553,           0.0020553,           0.0020553
                 323,            0.026721,            0.018651,          0.00068659,             0.97926,             0.98496,             0.99247,              0.7544,            0.019797,           0.0058275,          0.00011303,           0.0020305,           0.0020305,           0.0020305
                 324,            0.026749,            0.018403,          0.00055846,             0.97842,              0.9889,             0.99248,             0.75208,            0.019824,           0.0058292,           0.0001098,           0.0020058,           0.0020058,           0.0020058
                 325,             0.02671,            0.018831,           0.0005361,             0.97453,             0.99134,             0.99253,             0.75557,            0.019657,           0.0058006,          0.00010881,            0.001981,            0.001981,            0.001981
                 326,            0.026667,             0.01862,          0.00073672,             0.97936,             0.98792,             0.99272,             0.75729,            0.019639,           0.0057921,          0.00010928,           0.0019563,           0.0019563,           0.0019563
                 327,            0.026658,            0.018453,          0.00060988,             0.97787,             0.98617,             0.99248,             0.75696,            0.019677,           0.0058004,          0.00010994,           0.0019315,           0.0019315,           0.0019315
                 328,            0.026511,            0.018436,          0.00058171,             0.97963,             0.98474,             0.99271,             0.75753,             0.01959,            0.005794,          0.00010922,           0.0019068,           0.0019068,           0.0019068
                 329,            0.026363,            0.018242,           0.0006508,             0.98361,              0.9826,             0.99293,             0.75745,            0.019443,           0.0057705,           0.0001078,            0.001882,            0.001882,            0.001882
                 330,            0.026433,            0.018492,          0.00057355,             0.98311,             0.98823,             0.99299,              0.7578,            0.019433,           0.0057659,          0.00010207,           0.0018572,           0.0018572,           0.0018572
                 331,            0.026649,            0.018462,          0.00059615,             0.98441,             0.98445,               0.993,             0.75905,            0.019322,           0.0057529,          9.9182e-05,           0.0018325,           0.0018325,           0.0018325
                 332,            0.026714,            0.018662,          0.00062803,             0.98583,             0.98658,              0.9931,             0.76077,            0.019334,           0.0057509,          9.9197e-05,           0.0018077,           0.0018077,           0.0018077
                 333,            0.026826,            0.018819,          0.00065782,             0.98622,             0.98421,             0.99295,             0.76024,            0.019171,            0.005733,          9.7255e-05,            0.001783,            0.001783,            0.001783
                 334,            0.026427,            0.018991,          0.00053367,             0.98809,             0.98365,             0.99291,             0.76199,            0.019088,            0.005703,          9.4439e-05,           0.0017582,           0.0017582,           0.0017582
                 335,            0.026408,            0.018954,          0.00050947,             0.98829,             0.98555,             0.99276,              0.7645,            0.019062,           0.0056948,          9.3487e-05,           0.0017335,           0.0017335,           0.0017335
                 336,            0.026366,            0.018226,          0.00055415,             0.98547,              0.9879,             0.99273,             0.76409,            0.019095,           0.0056977,          9.2194e-05,           0.0017087,           0.0017087,           0.0017087
                 337,            0.026314,             0.01848,            0.000589,             0.98413,             0.98971,             0.99279,             0.76447,            0.019119,           0.0056908,          8.8242e-05,            0.001684,            0.001684,            0.001684
                 338,            0.026213,             0.01842,          0.00063302,              0.9824,             0.99099,             0.99309,             0.76474,            0.019081,           0.0056774,          8.6645e-05,           0.0016592,           0.0016592,           0.0016592
                 339,            0.026527,            0.018233,          0.00057693,             0.98055,             0.98816,             0.99258,             0.76561,            0.019062,           0.0056862,            8.49e-05,           0.0016345,           0.0016345,           0.0016345
                 340,            0.026096,            0.018282,          0.00062507,             0.98078,             0.98746,             0.99298,             0.76416,            0.019084,           0.0056969,          8.4586e-05,           0.0016097,           0.0016097,           0.0016097
                 341,            0.026433,            0.018035,          0.00048474,              0.9805,             0.99012,              0.9931,             0.76479,            0.019137,           0.0057068,          8.4638e-05,            0.001585,            0.001585,            0.001585
                 342,            0.025949,            0.018108,          0.00054776,              0.9823,             0.99011,             0.99316,             0.76358,            0.019125,           0.0056946,          8.3802e-05,           0.0015602,           0.0015602,           0.0015602
                 343,            0.026085,            0.018529,          0.00055854,             0.98042,             0.98865,              0.9931,             0.76404,             0.01914,           0.0056802,          8.3125e-05,           0.0015355,           0.0015355,           0.0015355
                 344,            0.026346,            0.018388,          0.00050875,             0.98167,             0.98803,             0.99242,              0.7647,            0.019092,           0.0056692,          8.3021e-05,           0.0015107,           0.0015107,           0.0015107
                 345,             0.02609,            0.018089,          0.00055116,             0.97963,             0.98879,             0.99275,             0.76395,            0.019094,           0.0056657,          8.3516e-05,            0.001486,            0.001486,            0.001486
                 346,            0.025888,            0.018318,          0.00056406,             0.97949,             0.98868,             0.99283,             0.76601,            0.019044,           0.0056553,          8.4167e-05,           0.0014612,           0.0014612,           0.0014612
                 347,            0.025894,             0.01842,          0.00052905,             0.98271,             0.98854,             0.99292,             0.76692,            0.018985,           0.0056423,          8.4459e-05,           0.0014365,           0.0014365,           0.0014365
                 348,            0.026121,            0.017935,          0.00049247,             0.98097,             0.98755,             0.99287,              0.7668,            0.018909,           0.0056345,          8.4535e-05,           0.0014117,           0.0014117,           0.0014117
                 349,            0.025742,            0.018125,          0.00059352,             0.98294,             0.98824,             0.99295,             0.76725,            0.018812,           0.0056102,           8.441e-05,            0.001387,            0.001387,            0.001387
                 350,            0.025655,            0.018256,          0.00066045,             0.98366,              0.9897,             0.99281,             0.77011,            0.018784,           0.0055999,          8.5295e-05,           0.0013622,           0.0013622,           0.0013622
                 351,            0.025865,            0.018315,          0.00053678,              0.9847,             0.99134,             0.99318,              0.7703,            0.018706,           0.0055777,          8.4979e-05,           0.0013375,           0.0013375,           0.0013375
                 352,            0.025735,            0.017814,          0.00060612,             0.98323,             0.99086,             0.99321,             0.77287,             0.01867,           0.0055639,          8.3648e-05,           0.0013128,           0.0013128,           0.0013128
                 353,            0.025387,            0.018193,          0.00050703,             0.98336,             0.99094,             0.99319,             0.77255,            0.018662,           0.0055575,          8.3536e-05,            0.001288,            0.001288,            0.001288
                 354,            0.025843,             0.01807,           0.0005322,             0.98475,             0.99029,             0.99283,             0.77169,             0.01854,           0.0055354,          8.3907e-05,           0.0012633,           0.0012633,           0.0012633
                 355,            0.025589,            0.017816,          0.00055616,             0.98567,              0.9913,             0.99335,             0.77219,            0.018537,           0.0055254,          8.4843e-05,           0.0012385,           0.0012385,           0.0012385
                 356,            0.025846,            0.018051,          0.00068042,             0.98596,             0.99071,             0.99339,             0.77248,            0.018522,           0.0055105,          8.5695e-05,           0.0012138,           0.0012138,           0.0012138
                 357,            0.025499,            0.017717,          0.00054037,             0.98713,             0.98981,             0.99347,             0.77249,            0.018464,           0.0055011,          8.6654e-05,            0.001189,            0.001189,            0.001189
                 358,            0.025537,            0.017591,          0.00059311,             0.98621,              0.9902,             0.99352,             0.77239,            0.018472,           0.0055053,          8.6717e-05,           0.0011643,           0.0011643,           0.0011643
                 359,            0.025805,            0.018017,          0.00048522,             0.98449,             0.99182,             0.99351,             0.77264,            0.018493,           0.0055056,          8.5667e-05,           0.0011395,           0.0011395,           0.0011395
                 360,            0.025509,            0.017876,          0.00057176,             0.98257,             0.99172,             0.99339,             0.77416,            0.018502,           0.0055066,          8.4637e-05,           0.0011148,           0.0011148,           0.0011148
                 361,            0.025552,             0.01788,          0.00051989,             0.98183,             0.99213,             0.99349,             0.77415,            0.018491,           0.0055075,          8.4765e-05,             0.00109,             0.00109,             0.00109
                 362,            0.025387,            0.017673,          0.00051301,             0.98153,             0.99147,             0.99349,             0.77658,            0.018474,           0.0055021,          8.5364e-05,           0.0010653,           0.0010653,           0.0010653
                 363,             0.02546,            0.017753,          0.00048048,             0.98209,             0.98738,              0.9935,             0.77532,            0.018468,           0.0055016,          8.6738e-05,           0.0010405,           0.0010405,           0.0010405
                 364,             0.02521,            0.017673,          0.00057649,             0.98371,             0.99054,             0.99355,              0.7765,            0.018445,           0.0054959,          8.6613e-05,           0.0010158,           0.0010158,           0.0010158
                 365,            0.025328,            0.017673,          0.00047338,             0.98298,             0.99076,             0.99355,             0.77626,            0.018455,           0.0054945,          8.5271e-05,            0.000991,            0.000991,            0.000991
                 366,              0.0253,              0.0178,          0.00055713,             0.98434,             0.99177,              0.9936,             0.77454,            0.018406,            0.005488,          8.4012e-05,          0.00096625,          0.00096625,          0.00096625
                 367,            0.025347,            0.017742,          0.00050728,             0.98455,             0.99062,             0.99351,             0.77599,            0.018438,           0.0054844,          8.3416e-05,           0.0009415,           0.0009415,           0.0009415
                 368,            0.025316,            0.017671,          0.00071663,             0.98503,             0.99062,             0.99351,             0.77557,            0.018446,           0.0054854,          8.2764e-05,          0.00091675,          0.00091675,          0.00091675
                 369,            0.025362,            0.018257,          0.00050063,             0.98355,             0.99062,             0.99346,             0.77619,             0.01845,           0.0054853,          8.1908e-05,            0.000892,            0.000892,            0.000892
                 370,            0.025515,            0.017907,          0.00051398,              0.9843,             0.99062,             0.99347,             0.77637,            0.018453,           0.0054827,          8.1107e-05,          0.00086725,          0.00086725,          0.00086725
                 371,            0.025463,            0.018201,          0.00048869,             0.98487,             0.99062,              0.9935,             0.77406,            0.018458,           0.0054872,          8.0311e-05,           0.0008425,           0.0008425,           0.0008425
                 372,              0.0252,            0.017794,          0.00051634,             0.98466,             0.99062,             0.99348,             0.77326,            0.018468,           0.0054958,          8.0154e-05,          0.00081775,          0.00081775,          0.00081775
                 373,            0.024393,             0.01735,          0.00039963,             0.98477,             0.99079,             0.99351,              0.7742,            0.018443,           0.0054954,          8.0426e-05,            0.000793,            0.000793,            0.000793
                 374,            0.025098,            0.017618,          0.00046863,             0.98412,             0.99216,             0.99351,             0.77619,            0.018453,           0.0054898,          8.0338e-05,          0.00076825,          0.00076825,          0.00076825
                 375,            0.024825,            0.017588,          0.00046275,             0.98278,             0.99291,             0.99353,              0.7752,            0.018491,           0.0054902,          7.9736e-05,           0.0007435,           0.0007435,           0.0007435
                 376,            0.024857,            0.017617,          0.00054664,             0.98303,             0.99222,             0.99351,             0.77698,            0.018463,            0.005484,          7.8695e-05,          0.00071875,          0.00071875,          0.00071875
                 377,            0.024853,            0.017405,           0.0006101,             0.98302,             0.99226,             0.99347,             0.77664,            0.018423,           0.0054782,          7.7724e-05,            0.000694,            0.000694,            0.000694
                 378,            0.024986,            0.017327,          0.00048251,             0.98325,             0.99218,             0.99345,             0.77883,            0.018393,           0.0054713,          7.6807e-05,          0.00066925,          0.00066925,          0.00066925
                 379,            0.024761,            0.017485,          0.00044763,             0.98388,             0.99159,             0.99343,             0.77931,            0.018373,           0.0054652,          7.6301e-05,           0.0006445,           0.0006445,           0.0006445
                 380,            0.024806,            0.017462,          0.00040605,             0.98741,             0.98973,             0.99334,             0.77809,            0.018389,            0.005468,          7.6107e-05,          0.00061975,          0.00061975,          0.00061975
                 381,            0.025102,             0.01782,          0.00048775,             0.98575,              0.9933,             0.99338,             0.77674,            0.018371,           0.0054642,          7.5693e-05,            0.000595,            0.000595,            0.000595
                 382,            0.024525,            0.017324,          0.00047406,             0.98549,              0.9933,              0.9934,             0.77875,            0.018329,            0.005459,          7.5362e-05,          0.00057025,          0.00057025,          0.00057025
                 383,            0.024972,            0.017373,          0.00048688,              0.9845,             0.99216,             0.99339,             0.77837,            0.018316,           0.0054588,          7.4934e-05,           0.0005455,           0.0005455,           0.0005455
                 384,            0.024694,            0.017246,          0.00042591,             0.98458,             0.99216,             0.99336,             0.77793,            0.018285,            0.005456,          7.4554e-05,          0.00052075,          0.00052075,          0.00052075
                 385,            0.024806,            0.017569,          0.00035035,             0.98456,             0.99216,             0.99336,              0.7772,            0.018262,           0.0054516,          7.4118e-05,            0.000496,            0.000496,            0.000496
                 386,            0.024435,            0.017317,          0.00039986,             0.98478,             0.99216,             0.99333,              0.7779,            0.018234,           0.0054482,          7.3698e-05,          0.00047125,          0.00047125,          0.00047125
                 387,            0.024006,            0.016769,          0.00037951,             0.98518,             0.99216,             0.99337,             0.77701,             0.01822,           0.0054475,          7.3161e-05,           0.0004465,           0.0004465,           0.0004465
                 388,            0.024094,            0.017499,          0.00045822,             0.98369,             0.99216,             0.99336,             0.77691,            0.018191,           0.0054377,          7.2624e-05,          0.00042175,          0.00042175,          0.00042175
                 389,            0.024811,            0.017237,          0.00046748,             0.98349,             0.99216,             0.99335,             0.77706,            0.018178,           0.0054407,          7.2621e-05,            0.000397,            0.000397,            0.000397
                 390,            0.024269,            0.017414,          0.00041527,             0.98329,             0.99219,             0.99339,              0.7771,            0.018157,           0.0054332,          7.2603e-05,          0.00037225,          0.00037225,          0.00037225
                 391,            0.024645,            0.017312,          0.00048266,             0.98325,             0.99224,             0.99338,             0.77693,             0.01814,           0.0054279,          7.2694e-05,           0.0003475,           0.0003475,           0.0003475
                 392,            0.024516,            0.017295,           0.0003637,             0.98334,             0.99216,             0.99338,             0.77714,            0.018153,           0.0054268,          7.2767e-05,          0.00032275,          0.00032275,          0.00032275
                 393,            0.024463,            0.017159,           0.0004313,             0.98333,             0.99216,             0.99338,             0.77748,            0.018157,            0.005425,          7.2785e-05,            0.000298,            0.000298,            0.000298
                 394,            0.024109,             0.01746,          0.00034197,             0.98306,             0.99216,             0.99339,             0.77808,            0.018155,           0.0054265,          7.2652e-05,          0.00027325,          0.00027325,          0.00027325
                 395,            0.024483,            0.017403,          0.00038325,             0.98297,             0.99216,             0.99338,             0.77717,            0.018152,           0.0054277,          7.2539e-05,           0.0002485,           0.0002485,           0.0002485
                 396,            0.024304,            0.017449,          0.00039284,             0.98286,             0.99216,             0.99338,             0.77821,            0.018127,           0.0054223,          7.2457e-05,          0.00022375,          0.00022375,          0.00022375
                 397,             0.02439,            0.017001,          0.00044183,              0.9829,             0.99216,             0.99346,             0.78026,            0.018122,           0.0054204,            7.21e-05,            0.000199,            0.000199,            0.000199
                 398,             0.02421,            0.016894,          0.00039751,             0.98312,             0.99216,             0.99347,             0.78011,            0.018105,           0.0054185,           7.183e-05,          0.00017425,          0.00017425,          0.00017425
                 399,            0.024552,            0.017173,          0.00044974,             0.98345,             0.99216,             0.99348,             0.78095,            0.018095,           0.0054153,          7.1437e-05,           0.0001495,           0.0001495,           0.0001495
